Var2	value	sum	genome
6019	44X16079797	outsider	4	44
6020	44X16088799	outsider	3	44
6021	44X16092180	outsider	9	44
6022	44X16140418	outsider	3	44
6023	44X16192764	outsider	3	44
6024	44X16204528	outsider	6	44
6025	44X16204536	outsider	7	44
6026	44X16204548	outsider	9	44
6027	44X16240595	outsider	4	44
6028	45X16244562	outsider	9	45
6029	45X16244692	outsider	4	45
6030	45X16244712	outsider	3	45
6031	45X16244764	outsider	5	45
6032	45X16244768	outsider	4	45
6033	45X16244863	outsider	9	45
6034	45X16244926	outsider	6	45
6035	45X16244979	outsider	8	45
6036	45X16245123	outsider	10	45
6037	45X16245160	outsider	3	45
6038	45X16245161	outsider	3	45
6039	45X16245246	outsider	10	45
6040	45X16245277	outsider	9	45
6041	45X16245294	outsider	3	45
6042	45X16245368	outsider	3	45
6043	45X16245711	outsider	5	45
6044	45X16245957	outsider	6	45
6045	45X16246169	outsider	5	45
6046	45X16246213	outsider	5	45
6047	45X16246282	outsider	3	45
6048	45X16246304	outsider	9	45
6049	45X16246433	outsider	5	45
6050	45X16246471	outsider	5	45
6051	45X16246487	outsider	3	45
6052	45X16246591	outsider	7	45
6053	45X16246605	outsider	10	45
6054	45X16246629	outsider	6	45
6055	45X16246640	outsider	4	45
6056	45X16246651	outsider	4	45
6057	45X16246803	outsider	8	45
6058	45X16246835	outsider	9	45
6059	45X16246923	outsider	8	45
6060	45X16246968	outsider	3	45
6061	45X16247337	outsider	8	45
6062	45X16247358	outsider	3	45
6063	45X16247474	outsider	6	45
6064	45X16247634	outsider	3	45
6065	45X16247656	outsider	7	45
6066	45X16247741	outsider	8	45
6067	45X16247792	outsider	4	45
6068	45X16247862	outsider	9	45
6069	45X16247885	outsider	10	45
6070	45X16247906	outsider	8	45
6071	45X16248049	outsider	3	45
6072	45X16248066	outsider	6	45
6073	45X16248080	outsider	3	45
6074	45X16248233	outsider	4	45
6075	45X16248349	outsider	4	45
6076	45X16248387	outsider	4	45
6077	45X16248495	outsider	3	45
6078	45X16248591	outsider	8	45
6079	45X16248592	outsider	8	45
6080	45X16248595	outsider	8	45
6081	45X16248628	outsider	6	45
6082	45X16248685	outsider	7	45
6083	45X16248778	outsider	3	45
6084	45X16248785	outsider	5	45
6085	45X16248938	outsider	6	45
6086	45X16248983	outsider	6	45
6087	45X16249072	outsider	8	45
6088	45X16249237	outsider	6	45
6089	45X16249252	outsider	5	45
6090	45X16249451	outsider	8	45
6091	45X16249863	outsider	4	45
6092	45X16249932	outsider	4	45
6093	45X16249986	outsider	3	45
6094	45X16249987	outsider	3	45
6095	45X16250205	outsider	5	45
6096	45X16250269	outsider	9	45
6097	45X16250271	outsider	4	45
6098	45X16250274	outsider	9	45
6099	45X16250525	outsider	10	45
6100	45X16250542	outsider	8	45
6101	45X16250566	outsider	3	45
6102	45X16250696	outsider	4	45
6103	45X16250709	outsider	9	45
6104	45X16250840	outsider	7	45
6105	45X16250911	outsider	4	45
6106	45X16250939	outsider	5	45
6107	45X16250976	outsider	11	45
6108	45X16250980	outsider	4	45
6109	45X16251021	outsider	7	45
6110	45X16251044	outsider	3	45
6111	45X16251130	outsider	6	45
6112	45X16251231	outsider	10	45
6113	45X16251268	outsider	4	45
6114	45X16251370	outsider	5	45
6115	45X16251373	outsider	4	45
6116	45X16251396	outsider	5	45
6117	45X16251397	outsider	5	45
6118	45X16251555	outsider	4	45
6119	45X16251557	outsider	7	45
6120	45X16251596	outsider	4	45
6121	45X16251741	outsider	5	45
6122	45X16251772	outsider	8	45
6123	45X16251797	outsider	5	45
6124	45X16251894	outsider	4	45
6125	45X16251913	outsider	7	45
6126	45X16251942	outsider	3	45
6127	45X16252172	outsider	5	45
6128	45X16252248	outsider	4	45
6129	45X16252318	outsider	3	45
6130	45X16252327	outsider	3	45
6131	45X16252516	outsider	5	45
6132	45X16252539	outsider	6	45
6133	45X16252605	outsider	3	45
6134	45X16252684	outsider	5	45
6135	45X16252964	outsider	6	45
6136	45X16253047	outsider	9	45
6137	45X16253095	outsider	8	45
6138	45X16253110	outsider	3	45
6139	45X16253180	outsider	6	45
6140	45X16253808	outsider	5	45
6141	45X16253887	outsider	7	45
6142	45X16254026	outsider	7	45
6143	45X16254142	outsider	3	45
6144	45X16254155	outsider	4	45
6145	45X16254227	outsider	6	45
6146	45X16254407	outsider	4	45
6147	45X16254445	outsider	3	45
6148	45X16254518	outsider	9	45
6149	45X16254722	outsider	3	45
6150	45X16254780	outsider	4	45
6151	45X16254788	outsider	3	45
6152	45X16254859	outsider	3	45
6153	45X16254888	outsider	9	45
6154	45X16255385	outsider	4	45
6155	45X16255418	outsider	6	45
6156	45X16255561	outsider	8	45
6157	45X16255565	outsider	3	45
6158	45X16255597	outsider	4	45
6159	45X16255759	outsider	4	45
6160	45X16255800	outsider	10	45
6161	45X16255842	outsider	5	45
6162	45X16255943	outsider	3	45
6163	45X16256064	outsider	3	45
6164	45X16256091	outsider	5	45
6165	45X16256109	outsider	10	45
6166	45X16256111	outsider	7	45
6167	45X16256190	outsider	5	45
6168	45X16256309	outsider	3	45
6169	45X16256357	outsider	5	45
6170	45X16256370	outsider	11	45
6171	45X16256414	outsider	5	45
6172	45X16256569	outsider	7	45
6173	45X16256571	outsider	8	45
6174	45X16256573	outsider	8	45
6175	45X16256663	outsider	4	45
6176	45X16256705	outsider	5	45
6177	45X16256918	outsider	8	45
6178	45X16256955	outsider	5	45
6179	45X16256967	outsider	5	45
6180	45X16257014	outsider	9	45
6181	45X16257350	outsider	9	45
6182	45X16257428	outsider	3	45
6183	45X16257439	outsider	9	45
6184	45X16257458	outsider	10	45
6185	45X16257624	outsider	8	45
6186	45X16257721	outsider	3	45
6187	45X16257928	outsider	10	45
6188	45X16257971	outsider	5	45
6189	45X16258064	outsider	3	45
6190	45X16258129	outsider	4	45
6191	45X16258185	outsider	9	45
6192	45X16258201	outsider	9	45
6193	45X16258202	outsider	6	45
6194	45X16258222	outsider	5	45
6195	45X16258322	outsider	4	45
6196	45X16258792	outsider	6	45
6197	45X16258867	outsider	7	45
6198	45X16258959	outsider	6	45
6199	45X16258997	outsider	4	45
6200	45X16259133	outsider	6	45
6201	45X16259368	outsider	10	45
6202	45X16259445	outsider	3	45
6203	45X16259593	outsider	7	45
6204	45X16259681	outsider	5	45
6205	45X16259805	outsider	6	45
6206	45X16259808	outsider	7	45
6207	45X16259936	outsider	4	45
6208	45X16259941	outsider	9	45
6209	45X16259962	outsider	8	45
6210	45X16260030	outsider	4	45
6211	45X16260306	outsider	3	45
6212	45X16260316	outsider	4	45
6213	45X16260358	outsider	8	45
6214	45X16260427	outsider	10	45
6215	45X16260489	outsider	10	45
6216	45X16260495	outsider	6	45
6217	45X16260571	outsider	8	45
6218	45X16260725	outsider	10	45
6219	45X16260835	outsider	9	45
6220	45X16260882	outsider	10	45
6221	45X16260955	outsider	3	45
6222	45X16261068	outsider	5	45
6223	45X16261368	outsider	4	45
6224	45X16261369	outsider	10	45
6225	45X16261447	outsider	9	45
6226	45X16261470	outsider	3	45
6227	45X16261509	outsider	9	45
6228	45X16261623	outsider	9	45
6229	45X16261717	outsider	7	45
6230	45X16261870	outsider	4	45
6231	45X16261917	outsider	3	45
6232	45X16262234	outsider	5	45
6233	45X16262254	outsider	3	45
6234	45X16262294	outsider	10	45
6235	45X16262332	outsider	8	45
6236	45X16262482	outsider	3	45
6237	45X16262501	outsider	3	45
6238	45X16262836	outsider	3	45
6239	45X16262941	outsider	6	45
6240	45X16263222	outsider	8	45
6241	45X16263287	outsider	7	45
6242	45X16263305	outsider	9	45
6243	45X16263540	outsider	6	45
6244	45X16263556	outsider	3	45
6245	45X16263573	outsider	3	45
6246	45X16263676	outsider	7	45
6247	45X16263818	outsider	5	45
6248	45X16263866	outsider	5	45
6249	45X16263874	outsider	8	45
6250	45X16264022	outsider	3	45
6251	46X16264995	outsider	4	46
6252	46X16265679	outsider	6	46
6253	46X16270691	outsider	11	46
6254	46X16270977	outsider	4	46
6255	46X16272310	outsider	16	46
6256	46X16272529	outsider	3	46
6257	46X16273570	outsider	4	46
6258	46X16276115	outsider	12	46
6259	46X16280196	outsider	18	46
6260	46X16281229	outsider	6	46
6261	46X16293096	outsider	3	46
6262	46X16294322	outsider	15	46
6263	46X16296576	outsider	11	46
6264	46X16296580	outsider	11	46
6265	46X16297693	outsider	15	46
6266	46X16299595	outsider	14	46
6267	46X16299675	outsider	12	46
6268	46X16302998	outsider	13	46
6269	46X16303550	outsider	10	46
6270	46X16305147	outsider	4	46
6271	46X16309330	outsider	8	46
6272	46X16312228	outsider	12	46
6273	46X16337859	outsider	7	46
6274	46X16340091	outsider	5	46
6275	46X16342399	outsider	8	46
6276	46X16343745	outsider	4	46
6277	46X16349484	outsider	8	46
6278	46X16350389	outsider	5	46
6279	46X16350507	outsider	15	46
6280	46X16356395	outsider	5	46
6281	46X16359646	outsider	3	46
6282	46X16362348	outsider	17	46
6283	46X16362623	outsider	3	46
6284	46X16362854	outsider	5	46
6285	46X16362856	outsider	9	46
6286	46X16363538	outsider	8	46
6287	46X16364173	outsider	8	46
6288	46X16367491	outsider	4	46
6289	46X16367638	outsider	3	46
6290	46X16369363	outsider	3	46
6291	46X16369364	outsider	9	46
6292	46X16371382	outsider	5	46
6293	46X16373415	outsider	11	46
6294	46X16376620	outsider	9	46
6295	46X16376803	outsider	4	46
6296	46X16378220	outsider	6	46
6297	46X16378960	outsider	17	46
6298	46X16381047	outsider	3	46
6299	46X16385776	outsider	18	46
6300	46X16386760	outsider	10	46
6301	46X16392542	outsider	3	46
6302	46X16396435	outsider	6	46
6303	46X16400416	outsider	10	46
6304	46X16400559	outsider	8	46
6305	46X16402285	outsider	10	46
6306	46X16406232	outsider	8	46
6307	46X16407676	outsider	6	46
6308	46X16411160	outsider	3	46
6309	46X16431809	outsider	21	46
6310	46X16434046	outsider	3	46
6311	46X16435076	outsider	4	46
6312	46X16437125	outsider	3	46
6313	46X16446196	outsider	4	46
6314	46X16447061	outsider	11	46
6315	46X16447784	outsider	5	46
6316	46X16450693	outsider	3	46
6317	46X16454263	outsider	20	46
6318	46X16459287	outsider	12	46
6319	46X16468673	outsider	3	46
6320	46X16471006	outsider	15	46
6321	46X16471463	outsider	11	46
6322	46X16476267	outsider	5	46
6323	46X16478908	outsider	8	46
6324	46X16478921	outsider	4	46
6325	46X16480378	outsider	8	46
6326	46X16494969	outsider	16	46
6327	46X16495040	outsider	17	46
6328	46X16495061	outsider	17	46
6329	46X16495551	outsider	8	46
6330	46X16496926	outsider	3	46
6331	46X16499327	outsider	8	46
6332	46X16499872	outsider	7	46
6333	46X16500001	outsider	3	46
6334	46X16500709	outsider	7	46
6335	46X16503067	outsider	7	46
6336	46X16503536	outsider	16	46
6337	46X16505317	outsider	6	46
6338	46X16512115	outsider	6	46
6339	46X16512361	outsider	14	46
6340	46X16514584	outsider	7	46
6341	46X16516807	outsider	3	46
6342	46X16519291	outsider	8	46
6343	46X16526017	outsider	13	46
6344	46X16526461	outsider	22	46
6345	46X16528542	outsider	12	46
6346	46X16531945	outsider	7	46
6347	46X16531946	outsider	12	46
6348	46X16532336	outsider	6	46
6349	46X16535074	outsider	4	46
6350	46X16553234	outsider	5	46
6351	46X16553926	outsider	5	46
6352	46X16554557	outsider	5	46
6353	46X16557889	outsider	8	46
6354	46X16557893	outsider	3	46
6355	46X16557932	outsider	3	46
6356	46X16558981	outsider	22	46
6357	46X16558983	outsider	14	46
6358	46X16558986	outsider	10	46
6359	46X16558987	outsider	11	46
6360	46X16558989	outsider	3	46
6361	46X16558991	outsider	12	46
6362	46X16558992	outsider	6	46
6363	46X16566182	outsider	4	46
6364	46X16568595	outsider	8	46
6365	46X16570200	outsider	4	46
6366	46X16570207	outsider	4	46
6367	46X16570209	outsider	8	46
6368	46X16570210	outsider	6	46
6369	46X16572213	outsider	8	46
6370	46X16573449	outsider	3	46
6371	46X16575072	outsider	10	46
6372	46X16575236	outsider	17	46
6373	46X16578896	outsider	4	46
6374	46X16583148	outsider	18	46
6375	46X16583706	outsider	14	46
6376	46X16583719	outsider	9	46
6377	46X16584567	outsider	6	46
6378	46X16584927	outsider	10	46
6379	46X16585754	outsider	7	46
6380	46X16589504	outsider	3	46
6381	46X16589514	outsider	3	46
6382	46X16590974	outsider	3	46
6383	46X16592441	outsider	8	46
6384	46X16592445	outsider	4	46
6385	46X16595597	outsider	4	46
6386	46X16598218	outsider	7	46
6387	46X16598518	outsider	5	46
6388	46X16598520	outsider	4	46
6389	46X16599443	outsider	3	46
6390	46X16599692	outsider	3	46
6391	46X16599837	outsider	8	46
6392	46X16600496	outsider	21	46
6393	46X16601508	outsider	19	46
6394	46X16606953	outsider	11	46
6395	46X16607359	outsider	11	46
6396	46X16607974	outsider	14	46
6397	46X16607978	outsider	5	46
6398	46X16608534	outsider	15	46
6399	46X16612151	outsider	3	46
6400	46X16613291	outsider	4	46
6401	46X16613305	outsider	5	46
6402	46X16613419	outsider	4	46
6403	46X16615994	outsider	7	46
6404	46X16620076	outsider	4	46
6405	46X16620846	outsider	13	46
6406	46X16626801	outsider	3	46
6407	46X16636187	outsider	3	46
6408	46X16641644	outsider	13	46
6409	46X16643084	outsider	6	46
6410	46X16643100	outsider	7	46
6411	46X16643210	outsider	5	46
6412	46X16643422	outsider	4	46
6413	46X16648166	outsider	18	46
6414	46X16654431	outsider	8	46
6415	46X16654451	outsider	8	46
6416	46X16659403	outsider	9	46
6417	46X16659452	outsider	8	46
6418	46X16667104	outsider	3	46
6419	46X16667490	outsider	4	46
6420	46X16669182	outsider	3	46
6421	46X16670712	outsider	5	46
6422	46X16686536	outsider	3	46
6423	46X16693262	outsider	3	46
6424	46X16695061	outsider	4	46
6425	46X16700828	outsider	13	46
6426	46X16701017	outsider	12	46
6427	46X16701044	outsider	10	46
6428	46X16704080	outsider	11	46
6429	46X16705275	outsider	10	46
6430	46X16705318	outsider	12	46
6431	46X16710387	outsider	6	46
6432	46X16713473	outsider	3	46
6433	46X16718681	outsider	3	46
6434	46X16719452	outsider	3	46
6435	46X16719632	outsider	12	46
6436	46X16719638	outsider	10	46
6437	46X16719998	outsider	12	46
6438	46X16720351	outsider	3	46
6439	46X16723029	outsider	7	46
6440	46X16723612	outsider	10	46
6441	46X16723613	outsider	3	46
6442	46X16724031	outsider	7	46
6443	46X16725761	outsider	6	46
6444	46X16726635	outsider	3	46
6445	46X16728369	outsider	10	46
6446	46X16729407	outsider	5	46
6447	46X16731684	outsider	9	46
6448	46X16736538	outsider	8	46
6449	46X16738291	outsider	10	46
6450	46X16738564	outsider	11	46
6451	46X16740435	outsider	3	46
6452	46X16740436	outsider	9	46
6453	46X16743090	outsider	11	46
6454	46X16743132	outsider	8	46
6455	46X16743134	outsider	16	46
6456	46X16743762	outsider	3	46
6457	46X16744234	outsider	16	46
6458	46X16744532	outsider	3	46
6459	46X16745281	outsider	3	46
6460	46X16745416	outsider	8	46
6461	46X16745807	outsider	3	46
6462	46X16746280	outsider	7	46
6463	46X16746752	outsider	9	46
6464	46X16748179	outsider	3	46
6465	46X16748711	outsider	16	46
6466	46X16751695	outsider	12	46
6467	46X16754432	outsider	7	46
6468	46X16754641	outsider	3	46
6469	46X16754766	outsider	3	46
6470	46X16755845	outsider	4	46
6471	46X16756367	outsider	3	46
6472	46X16757485	outsider	15	46
6473	46X16760340	outsider	3	46
6474	46X16762665	outsider	4	46
6475	46X16762675	outsider	8	46
6476	46X16763767	outsider	3	46
6477	46X16764783	outsider	11	46
6478	46X16767513	outsider	7	46
6479	46X16771996	outsider	3	46
6480	46X16773618	outsider	16	46
6481	46X16774783	outsider	7	46
6482	46X16775846	outsider	18	46
6483	46X16776636	outsider	10	46
6484	46X16778746	outsider	10	46
6485	46X16780831	outsider	3	46
6486	46X16780834	outsider	3	46
6487	46X16783624	outsider	7	46
6488	46X16783628	outsider	8	46
6489	46X16784520	outsider	4	46
6490	46X16792465	outsider	5	46
6491	46X16799995	outsider	4	46
6492	46X16803829	outsider	5	46
6493	46X16809049	outsider	3	46
6494	46X16811432	outsider	11	46
6495	46X16812776	outsider	20	46
6496	46X16813735	outsider	10	46
6497	46X16814388	outsider	7	46
6498	46X16824471	outsider	7	46
6499	46X16826399	outsider	11	46
6500	46X16826989	outsider	11	46
6501	46X16827571	outsider	4	46
6502	46X16828306	outsider	10	46
6503	46X16833731	outsider	8	46
6504	46X16839212	outsider	5	46
6505	46X16839224	outsider	4	46
6506	46X16843653	outsider	20	46
6507	46X16846442	outsider	9	46
6508	46X16847662	outsider	3	46
6509	46X16848316	outsider	8	46
6510	46X16848398	outsider	3	46
6511	46X16856244	outsider	11	46
6512	46X16857949	outsider	8	46
6513	46X16864793	outsider	17	46
6514	46X16864877	outsider	16	46
6515	46X16867114	outsider	5	46
6516	46X16867137	outsider	5	46
6517	46X16873953	outsider	3	46
6518	46X16874742	outsider	12	46
6519	46X16878252	outsider	8	46
6520	46X16878620	outsider	4	46
6521	46X16878797	outsider	5	46
6522	46X16878914	outsider	5	46
6523	46X16879062	outsider	4	46
6524	46X16879451	outsider	4	46
6525	46X16880198	outsider	4	46
6526	46X16881950	outsider	3	46
6527	46X16884913	outsider	5	46
6528	46X16885705	outsider	4	46
6529	46X16888700	outsider	13	46
6530	46X16890541	outsider	18	46
6531	46X16890904	outsider	21	46
6532	46X16890921	outsider	18	46
6533	46X16890958	outsider	15	46
6534	46X16895382	outsider	4	46
6535	46X16907153	outsider	11	46
6536	46X16908435	outsider	3	46
6537	46X16910173	outsider	3	46
6538	46X16912124	outsider	3	46
6539	46X16913286	outsider	10	46
6540	46X16914727	outsider	3	46
6541	46X16914854	outsider	3	46
6542	46X16918162	outsider	3	46
6543	46X16918518	outsider	4	46
6544	46X16918521	outsider	7	46
6545	46X16918523	outsider	11	46
6546	46X16919274	outsider	6	46
6547	46X16923346	outsider	12	46
6548	46X16923638	outsider	10	46
6549	46X16923753	outsider	12	46
6550	46X16930206	outsider	3	46
6551	46X16941235	outsider	4	46
6552	46X16941259	outsider	4	46
6553	46X16943674	outsider	11	46
6554	46X16946310	outsider	6	46
6555	46X16946328	outsider	3	46
6556	46X16949942	outsider	5	46
6557	46X16951404	outsider	4	46
6558	46X16952941	outsider	7	46
6559	46X16952945	outsider	23	46
6560	46X16952946	outsider	22	46
6561	46X16955050	outsider	6	46
6562	46X16955786	outsider	7	46
6563	46X16955787	outsider	10	46
6564	46X16959973	outsider	9	46
6565	46X16962599	outsider	5	46
6566	46X16964990	outsider	3	46
6567	46X16966473	outsider	10	46
6568	46X16969839	outsider	7	46
6569	46X16973353	outsider	11	46
6570	46X16974553	outsider	6	46
6571	46X16974554	outsider	10	46
6572	46X16975375	outsider	10	46
6573	46X16986426	outsider	10	46
6574	46X16989696	outsider	11	46
6575	46X16989697	outsider	7	46
6576	46X16990389	outsider	6	46
6577	46X16991181	outsider	6	46
6578	46X16992369	outsider	4	46
6579	46X16996310	outsider	6	46
6580	46X16999467	outsider	4	46
6581	46X17000068	outsider	14	46
6582	46X17007582	outsider	12	46
6583	46X17007903	outsider	24	46
6584	46X17013992	outsider	4	46
6585	46X17019721	outsider	6	46
6586	46X17024487	outsider	7	46
6587	46X17026619	outsider	4	46
6588	46X17026771	outsider	9	46
6589	46X17029250	outsider	7	46
6590	46X17031788	outsider	11	46
6591	46X17032077	outsider	27	46
6592	46X17032080	outsider	24	46
6593	46X17032771	outsider	8	46
6594	46X17035427	outsider	10	46
6595	46X17035428	outsider	5	46
6596	46X17036614	outsider	4	46
6597	46X17037980	outsider	17	46
6598	46X17039315	outsider	7	46
6599	46X17040460	outsider	6	46
6600	46X17044540	outsider	5	46
6601	46X17045250	outsider	14	46
6602	46X17046021	outsider	10	46
6603	46X17048184	outsider	6	46
6604	46X17048526	outsider	4	46
6605	46X17049209	outsider	5	46
6606	46X17049211	outsider	9	46
6607	46X17049222	outsider	13	46
6608	46X17051042	outsider	8	46
6609	46X17054808	outsider	16	46
6610	46X17059797	outsider	8	46
6611	46X17065277	outsider	8	46
6612	46X17065278	outsider	7	46
6613	46X17071024	outsider	8	46
6614	46X17077094	outsider	12	46
6615	46X17081470	outsider	4	46
6616	46X17082911	outsider	13	46
6617	46X17083051	outsider	4	46
6618	46X17084238	outsider	11	46
6619	46X17084239	outsider	4	46
6620	46X17088349	outsider	3	46
6621	46X17092776	outsider	4	46
6622	46X17093288	outsider	4	46
6623	46X17094854	outsider	9	46
6624	46X17099828	outsider	11	46
6625	46X17099830	outsider	12	46
6626	46X17100048	outsider	3	46
6627	46X17101529	outsider	6	46
6628	46X17106001	outsider	3	46
6629	46X17106269	outsider	3	46
6630	46X17123459	outsider	4	46
6631	46X17123491	outsider	4	46
6632	46X17124225	outsider	11	46
6633	46X17129464	outsider	13	46
6634	46X17133887	outsider	10	46
6635	46X17138269	outsider	11	46
6636	46X17147314	outsider	3	46
6637	46X17150299	outsider	8	46
6638	46X17151024	outsider	9	46
6639	46X17153568	outsider	22	46
6640	46X17153653	outsider	11	46
6641	46X17161516	outsider	11	46
